cod_zona_iso,nombre,cod_ine,municipio,provincia,indicativo,fecha,tmax,tmin,tmed,calor,anomalia_tmax,frio,anomalia_tmin,color,anomalia_tmax_norm,anomalia_tmax_text,frecuencia,inicio_serie,year_inicio_serie,estacion
37-673701,Meseta de Salamanca,37160,Hinojosa de Duero,Salamanca,2926B,2024-06-16,24.7,7.6,16.2,cálido,"+1,1",frío,"-1,9",#fcbba1,"1,1","1,1º más de lo normal",250,2008-08-05,2008,Bañobárez
37-673701,Meseta de Salamanca,37162,Horcajo Medianero,Salamanca,2863C,2024-06-16,26.3,6.8,16.5,cálido,"+2,7",frío,"-1,4",#fcbba1,"2,7","2,7º más de lo normal",203,2009-04-01,2009,Pedraza de Alba
37-673701,Meseta de Salamanca,37164,Huerta,Salamanca,2867,2024-06-16,26.5,6.9,16.7,normal,"-0,5",muy frío,"-3,7",#ece6d9,"0,5","0,5º menos de lo normal",1195,1945-01-01,1945,Salamanca Aeropuerto
37-673701,Meseta de Salamanca,37165,Iruelos,Salamanca,2891A,2024-06-16,24.7,10.8,17.8,normal,"-0,3",normal,"-0,9",#ece6d9,"0,300000000000001","0,300000000000001º menos de lo normal",305,2008-08-01,2008,Villarino de los Aires
37-673701,Meseta de Salamanca,37166,Ituero de Azaba,Salamanca,2945A,2024-06-16,25.1,9,17.1,normal,"+0,3",normal,"-0,1",#ece6d9,"0,300000000000001","0,300000000000001º más de lo normal",248,2009-04-01,2009,El Bodón Base Aérea
37-673701,Meseta de Salamanca,37170,Ledesma,Salamanca,2873X,2024-06-16,25.5,8.8,17.2,normal,"+1,7",frío,"-1,1",#ece6d9,"1,7","1,7º más de lo normal",450,1995-04-06,1995,Barbadillo
37-673701,Meseta de Salamanca,37173,Lumbrales,Salamanca,2926B,2024-06-16,24.7,7.6,16.2,cálido,"+1,1",frío,"-1,9",#fcbba1,"1,1","1,1º más de lo normal",250,2008-08-05,2008,Bañobárez
37-673701,Meseta de Salamanca,37174,Macotera,Salamanca,2863C,2024-06-16,26.3,6.8,16.5,cálido,"+2,7",frío,"-1,4",#fcbba1,"2,7","2,7º más de lo normal",203,2009-04-01,2009,Pedraza de Alba
37-673701,Meseta de Salamanca,37175,Machacón,Salamanca,2867,2024-06-16,26.5,6.9,16.7,normal,"-0,5",muy frío,"-3,7",#ece6d9,"0,5","0,5º menos de lo normal",1195,1945-01-01,1945,Salamanca Aeropuerto
37-673701,Meseta de Salamanca,37178,Malpartida,Salamanca,2863C,2024-06-16,26.3,6.8,16.5,cálido,"+2,7",frío,"-1,4",#fcbba1,"2,7","2,7º más de lo normal",203,2009-04-01,2009,Pedraza de Alba
37-673701,Meseta de Salamanca,37179,Mancera de Abajo,Salamanca,2863C,2024-06-16,26.3,6.8,16.5,cálido,"+2,7",frío,"-1,4",#fcbba1,"2,7","2,7º más de lo normal",203,2009-04-01,2009,Pedraza de Alba
37-673701,Meseta de Salamanca,37180,El Manzano,Salamanca,2891A,2024-06-16,24.7,10.8,17.8,normal,"-0,3",normal,"-0,9",#ece6d9,"0,300000000000001","0,300000000000001º menos de lo normal",305,2008-08-01,2008,Villarino de los Aires
37-673701,Meseta de Salamanca,37181,Martiago,Salamanca,2945A,2024-06-16,25.1,9,17.1,normal,"+0,3",normal,"-0,1",#ece6d9,"0,300000000000001","0,300000000000001º más de lo normal",248,2009-04-01,2009,El Bodón Base Aérea
37-673701,Meseta de Salamanca,37182,Martinamor,Salamanca,2847X,2024-06-16,26.1,6.2,16.2,cálido,"+2,3",muy frío,"-2,1",#fcbba1,"2,3","2,3º más de lo normal",222,2009-04-01,2009,Pedrosillo de los Aires
37-673701,Meseta de Salamanca,37183,Martín de Yeltes,Salamanca,2914C,2024-06-16,25.1,8.8,17,normal,+1,frío,-1,#ece6d9,1,1º más de lo normal,250,2008-08-01,2008,Boadilla Fuente San Esteban
37-673701,Meseta de Salamanca,37184,Masueco,Salamanca,2891A,2024-06-16,24.7,10.8,17.8,normal,"-0,3",normal,"-0,9",#ece6d9,"0,300000000000001","0,300000000000001º menos de lo normal",305,2008-08-01,2008,Villarino de los Aires
37-673701,Meseta de Salamanca,37185,Castellanos de Villiquera,Salamanca,2870,2024-06-16,26.5,11.1,18.8,normal,"+0,4",normal,"-1,3",#ece6d9,"0,399999999999999","0,399999999999999º más de lo normal",738,1970-01-01,1970,Salamanca
37-673701,Meseta de Salamanca,37186,La Mata de Ledesma,Salamanca,2873X,2024-06-16,25.5,8.8,17.2,normal,"+1,7",frío,"-1,1",#ece6d9,"1,7","1,7º más de lo normal",450,1995-04-06,1995,Barbadillo
37-673701,Meseta de Salamanca,37190,Mieza,Salamanca,2891A,2024-06-16,24.7,10.8,17.8,normal,"-0,3",normal,"-0,9",#ece6d9,"0,300000000000001","0,300000000000001º menos de lo normal",305,2008-08-01,2008,Villarino de los Aires
37-673701,Meseta de Salamanca,37191,El Milano,Salamanca,2916A,2024-06-16,25.4,8.4,16.9,normal,"-1,6",frío,"-2,2",#ece6d9,"1,6","1,6º menos de lo normal",570,1991-10-23,1991,Vitigudino
37-673701,Meseta de Salamanca,37192,Miranda de Azán,Salamanca,2873X,2024-06-16,25.5,8.8,17.2,normal,"+1,7",frío,"-1,1",#ece6d9,"1,7","1,7º más de lo normal",450,1995-04-06,1995,Barbadillo
37-673701,Meseta de Salamanca,37198,Monleras,Salamanca,2891A,2024-06-16,24.7,10.8,17.8,normal,"-0,3",normal,"-0,9",#ece6d9,"0,300000000000001","0,300000000000001º menos de lo normal",305,2008-08-01,2008,Villarino de los Aires
37-673701,Meseta de Salamanca,37200,Montejo,Salamanca,2847X,2024-06-16,26.1,6.2,16.2,cálido,"+2,3",muy frío,"-2,1",#fcbba1,"2,3","2,3º más de lo normal",222,2009-04-01,2009,Pedrosillo de los Aires
37-673701,Meseta de Salamanca,37202,Monterrubio de Armuña,Salamanca,2870,2024-06-16,26.5,11.1,18.8,normal,"+0,4",normal,"-1,3",#ece6d9,"0,399999999999999","0,399999999999999º más de lo normal",738,1970-01-01,1970,Salamanca
37-673701,Meseta de Salamanca,37203,Monterrubio de la Sierra,Salamanca,2847X,2024-06-16,26.1,6.2,16.2,cálido,"+2,3",muy frío,"-2,1",#fcbba1,"2,3","2,3º más de lo normal",222,2009-04-01,2009,Pedrosillo de los Aires
37-673701,Meseta de Salamanca,37204,Morasverdes,Salamanca,2914C,2024-06-16,25.1,8.8,17,normal,+1,frío,-1,#ece6d9,1,1º más de lo normal,250,2008-08-01,2008,Boadilla Fuente San Esteban
37-673701,Meseta de Salamanca,37205,Morille,Salamanca,2873X,2024-06-16,25.5,8.8,17.2,normal,"+1,7",frío,"-1,1",#ece6d9,"1,7","1,7º más de lo normal",450,1995-04-06,1995,Barbadillo
37-673701,Meseta de Salamanca,37206,Moríñigo,Salamanca,2867,2024-06-16,26.5,6.9,16.7,normal,"-0,5",muy frío,"-3,7",#ece6d9,"0,5","0,5º menos de lo normal",1195,1945-01-01,1945,Salamanca Aeropuerto
37-673701,Meseta de Salamanca,37207,Moriscos,Salamanca,2867,2024-06-16,26.5,6.9,16.7,normal,"-0,5",muy frío,"-3,7",#ece6d9,"0,5","0,5º menos de lo normal",1195,1945-01-01,1945,Salamanca Aeropuerto
37-673701,Meseta de Salamanca,37208,Moronta,Salamanca,2916A,2024-06-16,25.4,8.4,16.9,normal,"-1,6",frío,"-2,2",#ece6d9,"1,6","1,6º menos de lo normal",570,1991-10-23,1991,Vitigudino
37-673701,Meseta de Salamanca,37209,Mozárbez,Salamanca,2873X,2024-06-16,25.5,8.8,17.2,normal,"+1,7",frío,"-1,1",#ece6d9,"1,7","1,7º más de lo normal",450,1995-04-06,1995,Barbadillo
37-673701,Meseta de Salamanca,37218,Navamorales,Salamanca,2847X,2024-06-16,26.1,6.2,16.2,cálido,"+2,3",muy frío,"-2,1",#fcbba1,"2,3","2,3º más de lo normal",222,2009-04-01,2009,Pedrosillo de los Aires
37-673701,Meseta de Salamanca,37221,Navasfrías,Salamanca,2930Y,2024-06-16,24.8,5,14.9,cálido,"+1,7",muy frío,"-1,1",#fcbba1,"1,7","1,7º más de lo normal",283,2004-02-01,2004,Navasfrías
37-673701,Meseta de Salamanca,37222,Negrilla de Palencia,Salamanca,2870,2024-06-16,26.5,11.1,18.8,normal,"+0,4",normal,"-1,3",#ece6d9,"0,399999999999999","0,399999999999999º más de lo normal",738,1970-01-01,1970,Salamanca
37-673701,Meseta de Salamanca,37223,Olmedo de Camaces,Salamanca,2926B,2024-06-16,24.7,7.6,16.2,cálido,"+1,1",frío,"-1,9",#fcbba1,"1,1","1,1º más de lo normal",250,2008-08-05,2008,Bañobárez
37-673701,Meseta de Salamanca,37224,La Orbada,Salamanca,2867,2024-06-16,26.5,6.9,16.7,normal,"-0,5",muy frío,"-3,7",#ece6d9,"0,5","0,5º menos de lo normal",1195,1945-01-01,1945,Salamanca Aeropuerto
37-673701,Meseta de Salamanca,37225,Pajares de la Laguna,Salamanca,2867,2024-06-16,26.5,6.9,16.7,normal,"-0,5",muy frío,"-3,7",#ece6d9,"0,5","0,5º menos de lo normal",1195,1945-01-01,1945,Salamanca Aeropuerto
37-673701,Meseta de Salamanca,37226,Palacios del Arzobispo,Salamanca,2870,2024-06-16,26.5,11.1,18.8,normal,"+0,4",normal,"-1,3",#ece6d9,"0,399999999999999","0,399999999999999º más de lo normal",738,1970-01-01,1970,Salamanca
37-673701,Meseta de Salamanca,37228,Palaciosrubios,Salamanca,2867,2024-06-16,26.5,6.9,16.7,normal,"-0,5",muy frío,"-3,7",#ece6d9,"0,5","0,5º menos de lo normal",1195,1945-01-01,1945,Salamanca Aeropuerto
37-673701,Meseta de Salamanca,37229,Palencia de Negrilla,Salamanca,2870,2024-06-16,26.5,11.1,18.8,normal,"+0,4",normal,"-1,3",#ece6d9,"0,399999999999999","0,399999999999999º más de lo normal",738,1970-01-01,1970,Salamanca
37-673701,Meseta de Salamanca,37230,Parada de Arriba,Salamanca,2873X,2024-06-16,25.5,8.8,17.2,normal,"+1,7",frío,"-1,1",#ece6d9,"1,7","1,7º más de lo normal",450,1995-04-06,1995,Barbadillo
37-673701,Meseta de Salamanca,37231,Parada de Rubiales,Salamanca,2867,2024-06-16,26.5,6.9,16.7,normal,"-0,5",muy frío,"-3,7",#ece6d9,"0,5","0,5º menos de lo normal",1195,1945-01-01,1945,Salamanca Aeropuerto
37-673701,Meseta de Salamanca,37232,Paradinas de San Juan,Salamanca,2867,2024-06-16,26.5,6.9,16.7,normal,"-0,5",muy frío,"-3,7",#ece6d9,"0,5","0,5º menos de lo normal",1195,1945-01-01,1945,Salamanca Aeropuerto
37-673701,Meseta de Salamanca,37233,Pastores,Salamanca,2945A,2024-06-16,25.1,9,17.1,normal,"+0,3",normal,"-0,1",#ece6d9,"0,300000000000001","0,300000000000001º más de lo normal",248,2009-04-01,2009,El Bodón Base Aérea
37-673701,Meseta de Salamanca,37236,Pedrosillo de Alba,Salamanca,2863C,2024-06-16,26.3,6.8,16.5,cálido,"+2,7",frío,"-1,4",#fcbba1,"2,7","2,7º más de lo normal",203,2009-04-01,2009,Pedraza de Alba
37-673701,Meseta de Salamanca,37237,Pedrosillo de los Aires,Salamanca,2847X,2024-06-16,26.1,6.2,16.2,cálido,"+2,3",muy frío,"-2,1",#fcbba1,"2,3","2,3º más de lo normal",222,2009-04-01,2009,Pedrosillo de los Aires
37-673701,Meseta de Salamanca,37238,Pedrosillo el Ralo,Salamanca,2867,2024-06-16,26.5,6.9,16.7,normal,"-0,5",muy frío,"-3,7",#ece6d9,"0,5","0,5º menos de lo normal",1195,1945-01-01,1945,Salamanca Aeropuerto
37-673701,Meseta de Salamanca,37239,El Pedroso de la Armuña,Salamanca,2867,2024-06-16,26.5,6.9,16.7,normal,"-0,5",muy frío,"-3,7",#ece6d9,"0,5","0,5º menos de lo normal",1195,1945-01-01,1945,Salamanca Aeropuerto
37-673701,Meseta de Salamanca,37240,Pelabravo,Salamanca,2870,2024-06-16,26.5,11.1,18.8,normal,"+0,4",normal,"-1,3",#ece6d9,"0,399999999999999","0,399999999999999º más de lo normal",738,1970-01-01,1970,Salamanca
37-673701,Meseta de Salamanca,37241,Pelarrodríguez,Salamanca,2914C,2024-06-16,25.1,8.8,17,normal,+1,frío,-1,#ece6d9,1,1º más de lo normal,250,2008-08-01,2008,Boadilla Fuente San Esteban
